scientific.name,common.name,iconic.taxon.name,groups,observed.on,place.guess,positional.accuracy,user.login,user.id,captive.cultivated,url,image.url,license,source,checklist,count,longitude,latitude
Fomes excavatus,Fomes excavatus,Fungi,Fungi and lichens,2023-05-16,"Mt Desert, ME 04660, USA",NA,plantlovergus,4845465,false,https://www.inaturalist.org/observations/162045189,https://static.inaturalist.org/photos/280150847/medium.jpeg,,iNaturalist,NA,1,-68.192522,44.311768
Empidonax alnorum,alder flycatcher,Aves,Birds,2023-05-17,Acadia NP--Great Meadow,NA,NA,NA,NA,https://ebird.org/checklist/S138380975,NA,NA,eBird,S138380975,1,-68.2070087,44.3669684
Botaurus lentiginosus,american bittern,Aves,Birds,2023-05-17,Acadia NP--Great Meadow,NA,NA,NA,NA,https://ebird.org/checklist/S138091198,NA,NA,eBird,S138091198,1,-68.2070087,44.3669684
Botaurus lentiginosus,american bittern,Aves,Birds,2023-05-15,Pray's Brook flowage,NA,NA,NA,NA,https://ebird.org/checklist/S137836357,NA,NA,eBird,S137836357,1,-68.3569394,44.3834523
Botaurus lentiginosus,american bittern,Aves,Birds,2023-05-15,"Acadia NP, Schooner Head Road marsh outlet",NA,NA,NA,NA,https://ebird.org/checklist/S137858286,NA,NA,eBird,S137858286,1,-68.1794465,44.3426652
Botaurus lentiginosus,american bittern,Aves,Birds,2023-05-15,Acadia NP--Schooner Head Road Marsh,NA,NA,NA,NA,https://ebird.org/checklist/S137824776,NA,NA,eBird,S137824776,1,-68.1854868,44.3489122
Anas rubripes,american black duck,Aves,Birds,2023-05-19,"Pond Island, Schoodic Loop Road, Winter Harbor, Maine, US (44.344, -68.067)",NA,NA,NA,NA,https://ebird.org/checklist/S138447084,NA,NA,eBird,S138447084,1,-68.0669144,44.3438507
Anas rubripes,american black duck,Aves,Birds,2023-05-18,Acadia NP--Otter Pt.,NA,NA,NA,NA,https://ebird.org/checklist/S138298417,NA,NA,eBird,S138298417,2,-68.1901217,44.3072668
Anas rubripes,american black duck,Aves,Birds,2023-05-18,Acadia NP--Schoodic Point,NA,NA,NA,NA,https://ebird.org/checklist/S138285427,NA,NA,eBird,S138285427,4,-68.0603456,44.3324746
Anas rubripes,american black duck,Aves,Birds,2023-05-18,Acadia NP--Schoodic Peninsula,NA,NA,NA,NA,https://ebird.org/checklist/S138216383,NA,NA,eBird,S138216383,3,-68.0582428,44.3403019
Anas rubripes,american black duck,Aves,Birds,2023-05-17,Acadia NP--Frazer Point,NA,NA,NA,NA,https://ebird.org/checklist/S138188115,NA,NA,eBird,S138188115,1,-68.0752723,44.3754377
Anas rubripes,american black duck,Aves,Birds,2023-05-17,Acadia NP--Blueberry Hill,NA,NA,NA,NA,https://ebird.org/checklist/S138188892,NA,NA,eBird,S138188892,1,-68.0454782,44.3386398
Anas rubripes,american black duck,Aves,Birds,2023-05-17,Acadia NP--East Schoodic Drive ,NA,NA,NA,NA,https://ebird.org/checklist/S138091248,NA,NA,eBird,S138091248,1,-68.0390396,44.3625954
Anas rubripes,american black duck,Aves,Birds,2023-05-15,Acadia NP--Thompson Island,NA,NA,NA,NA,https://ebird.org/checklist/S137914311,NA,NA,eBird,S137914311,2,-68.3651733,44.4267926
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-19,Suminsby Park - Sargent Drive,NA,NA,NA,NA,https://ebird.org/checklist/S138433964,NA,NA,eBird,S138433964,1,-68.304306,44.3361417
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-19,Acadia NP--Jordan Pond House,NA,NA,NA,NA,https://ebird.org/checklist/S138426905,NA,NA,eBird,S138426905,3,-68.2540226,44.3210234
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-19,"Pond Island, Schoodic Loop Road, Winter Harbor, Maine, US (44.344, -68.067)",NA,NA,NA,NA,https://ebird.org/checklist/S138447084,NA,NA,eBird,S138447084,1,-68.0669144,44.3438507
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-19,"Acadia National Park, Bar Harbor US-ME 44.32973, -68.18484",NA,NA,NA,NA,https://ebird.org/checklist/S138426933,NA,NA,eBird,S138426933,1,-68.18484,44.329735
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-19,Acadia NP--Dorr Pt. & Compass Harbor,NA,NA,NA,NA,https://ebird.org/checklist/S138401024,NA,NA,eBird,S138401024,7,-68.1922996,44.375481
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-19,Acadia NP--Seawall Picnic Area,NA,NA,NA,NA,https://ebird.org/checklist/S138373867,NA,NA,eBird,S138373867,2,-68.3025,44.2373
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-19,Acadia NP - Schoodic Campground Road,NA,NA,NA,NA,https://ebird.org/checklist/S138441292,NA,NA,eBird,S138441292,2,-68.0652308,44.3807704
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-19,Acadia NP--Wonderland Trail,NA,NA,NA,NA,https://ebird.org/checklist/S138366176,NA,NA,eBird,S138366176,3,-68.3198708,44.233752
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-19,"660 Norway Dr, Bar Harbor US-ME 44.42027, -68.29068",NA,NA,NA,NA,https://ebird.org/checklist/S138360458,NA,NA,eBird,S138360458,9,-68.290675,44.420272
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-19,Acadia NP--Fabbri Parking Lot,NA,NA,NA,NA,https://ebird.org/checklist/S138360876,NA,NA,eBird,S138360876,2,-68.1954405,44.3143854
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-19,Acadia NP--Schooner Head Road,NA,NA,NA,NA,https://ebird.org/checklist/S138446199,NA,NA,eBird,S138446199,1,-68.1839347,44.3529589
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-19,"668–698 Norway Dr, Bar Harbor US-ME 44.41997, -68.29087",NA,NA,NA,NA,https://ebird.org/checklist/S138430644,NA,NA,eBird,S138430644,8,-68.290872,44.41997
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-19,Norway Drive & Crooked Rd. Fields,NA,NA,NA,NA,https://ebird.org/checklist/S138360515,NA,NA,eBird,S138360515,10,-68.2950926,44.4160035
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-19,"Park Loop Road, Bar Harbor, Maine, US (44.308, -68.192)",NA,NA,NA,NA,https://ebird.org/checklist/S138358775,NA,NA,eBird,S138358775,2,-68.1921289,44.307798
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-19,Acadia NP--Sieur de Monts Spring and Wild Gardens,NA,NA,NA,NA,https://ebird.org/checklist/S138363770,NA,NA,eBird,S138363770,3,-68.2079691,44.36181
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-19,Acadia NP--Frazer Point,NA,NA,NA,NA,https://ebird.org/checklist/S138440333,NA,NA,eBird,S138440333,4,-68.0752723,44.3754377
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-19,Acadia NP--Jesup Path,NA,NA,NA,NA,https://ebird.org/checklist/S138368795,NA,NA,eBird,S138368795,2,-68.2112038,44.3672499
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-18,Acadia NP--Bubble Mt. Trails,NA,NA,NA,NA,https://ebird.org/checklist/S138305481,NA,NA,eBird,S138305481,1,-68.2540226,44.3425117
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-18,Acadia NP--Cadillac North Ridge Trail,NA,NA,NA,NA,https://ebird.org/checklist/S138277318,NA,NA,eBird,S138277318,3,-68.2286766,44.3775634
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-18,Acadia NP--Ocean Drive,NA,NA,NA,NA,https://ebird.org/checklist/S138258466,NA,NA,eBird,S138258466,2,-68.1873536,44.3231322
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-18,Acadia NP--Great Meadow,NA,NA,NA,NA,https://ebird.org/checklist/S138253257,NA,NA,eBird,S138253257,2,-68.2070087,44.3669684
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-18,Acadia NP--Seawall Pond,NA,NA,NA,NA,https://ebird.org/checklist/S138245280,NA,NA,eBird,S138245280,3,-68.299427,44.2426166
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-18,"Blue Horizons Preserve, Bar Harbor (MCHT)",NA,NA,NA,NA,https://ebird.org/checklist/S138224789,NA,NA,eBird,S138224789,2,-68.3537579,44.4006135
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-18,Campus Cabins,NA,NA,NA,NA,https://ebird.org/checklist/S138227072,NA,NA,eBird,S138227072,1,-68.0623352,44.338839
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-18,Acadia NP--Schoodic Peninsula,NA,NA,NA,NA,https://ebird.org/checklist/S138216383,NA,NA,eBird,S138216383,1,-68.0582428,44.3403019
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-17,"538 Norway Dr, Bar Harbor US-ME 44.41247, -68.29736",NA,NA,NA,NA,https://ebird.org/checklist/S138120595,NA,NA,eBird,S138120595,9,-68.297357,44.412473
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-17,Acadia NP--East Schoodic Drive ,NA,NA,NA,NA,https://ebird.org/checklist/S138091248,NA,NA,eBird,S138091248,1,-68.0390396,44.3625954
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-16,"Acadia National Park, Bar Harbor US-ME 44.36209, -68.20790",NA,NA,NA,NA,https://ebird.org/checklist/S138042623,NA,NA,eBird,S138042623,2,-68.207901,44.362094
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-16,Acadia NP--Beaver Dam Pond,NA,NA,NA,NA,https://ebird.org/checklist/S138123365,NA,NA,eBird,S138123365,2,-68.1951383,44.3623836
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-16,"Acadia NP--Otter Cove, Fish House Rd",NA,NA,NA,NA,https://ebird.org/checklist/S137992658,NA,NA,eBird,S137992658,2,-68.1976211,44.3158344
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-16,Acadia NP--Duck Brook Road,NA,NA,NA,NA,https://ebird.org/checklist/S137991503,NA,NA,eBird,S137991503,1,-68.2302582,44.3919424
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-15,Acadia NP--Schoodic Point,NA,NA,NA,NA,https://ebird.org/checklist/S137936130,NA,NA,eBird,S137936130,1,-68.0603456,44.3324746
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-15,Acadia NP--Schoodic Institute Campus,NA,NA,NA,NA,https://ebird.org/checklist/S137843572,NA,NA,eBird,S137843572,4,-68.0611429,44.3353649
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-14,Acadia NP--Ship Harbor Trail,NA,NA,NA,NA,https://ebird.org/checklist/S137744440,NA,NA,eBird,S137744440,1,-68.3256161,44.2316668
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-14,Bass Harbor Head Lighthouse,NA,NA,NA,NA,https://ebird.org/checklist/S137727456,NA,NA,eBird,S137727456,1,-68.3371925,44.2219221
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-14,Acadia NP--Jordan Pond Path,NA,NA,NA,NA,https://ebird.org/checklist/S137785231,NA,NA,eBird,S137785231,3,-68.2499805,44.3242409
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-14,Acadia NP--Bass Harbor Marsh,NA,NA,NA,NA,https://ebird.org/checklist/S137722439,NA,NA,eBird,S137722439,4,-68.3407102,44.2533766
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-14,Acadia NP--Otter Cove Causeway,NA,NA,NA,NA,https://ebird.org/checklist/S137782958,NA,NA,eBird,S137782958,1,-68.1996059,44.3173389
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-13,Sieur De Mont Acadia N P,NA,NA,NA,NA,https://ebird.org/checklist/S137574022,NA,NA,eBird,S137574022,3,-68.210416,44.365316
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-13,Acadia NP--Thunder Hole,NA,NA,NA,NA,https://ebird.org/checklist/S137561560,NA,NA,eBird,S137561560,3,-68.1887506,44.320651
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-13,Acadia NP--Blackwoods Campground Shore,NA,NA,NA,NA,https://ebird.org/checklist/S137512093,NA,NA,eBird,S137512093,3,-68.2013869,44.3065086
Corvus brachyrhynchos,american crow,Aves,Birds,2023-05-13,"ANP Seawall Picnic Area (44.237, -68.302)",NA,NA,NA,NA,https://ebird.org/checklist/S137650835,NA,NA,eBird,S137650835,3,-68.3020202,44.2373941
Spinus tristis,american goldfinch,Aves,Birds,2023-05-19,Suminsby Park - Sargent Drive,NA,NA,NA,NA,https://ebird.org/checklist/S138433964,NA,NA,eBird,S138433964,4,-68.304306,44.3361417
Spinus tristis,american goldfinch,Aves,Birds,2023-05-19,"32 Nannau Wood, Bar Harbor, Maine, US (44.376, -68.194)",NA,NA,NA,NA,https://ebird.org/checklist/S138398259,NA,NA,eBird,S138398259,2,-68.1936485,44.3756422
Spinus tristis,american goldfinch,Aves,Birds,2023-05-19,Acadia NP--Dorr Pt. & Compass Harbor,NA,NA,NA,NA,https://ebird.org/checklist/S138401024,NA,NA,eBird,S138401024,2,-68.1922996,44.375481
Spinus tristis,american goldfinch,Aves,Birds,2023-05-19,Acadia NP--Fabbri Parking Lot,NA,NA,NA,NA,https://ebird.org/checklist/S138378041,NA,NA,eBird,S138378041,4,-68.1954405,44.3143854
Spinus tristis,american goldfinch,Aves,Birds,2023-05-19,Acadia NP--Ship Harbor Trail,NA,NA,NA,NA,https://ebird.org/checklist/S138382910,NA,NA,eBird,S138382910,3,-68.3256161,44.2316668
Spinus tristis,american goldfinch,Aves,Birds,2023-05-19,Acadia NP - Schoodic Campground Road,NA,NA,NA,NA,https://ebird.org/checklist/S138441292,NA,NA,eBird,S138441292,2,-68.0652308,44.3807704
Spinus tristis,american goldfinch,Aves,Birds,2023-05-19,Acadia NP--Sieur de Monts Spring and Wild Gardens,NA,NA,NA,NA,https://ebird.org/checklist/S138363770,NA,NA,eBird,S138363770,1,-68.2079691,44.36181
Spinus tristis,american goldfinch,Aves,Birds,2023-05-19,Acadia NP--Frazer Point,NA,NA,NA,NA,https://ebird.org/checklist/S138440333,NA,NA,eBird,S138440333,4,-68.0752723,44.3754377
Spinus tristis,american goldfinch,Aves,Birds,2023-05-19,Acadia NP--Schoodic Institute Campus,NA,NA,NA,NA,https://ebird.org/checklist/S138347086,NA,NA,eBird,S138347086,2,-68.0611429,44.3353649
Spinus tristis,american goldfinch,Aves,Birds,2023-05-19,Acadia NP--Day Mountain,NA,NA,NA,NA,https://ebird.org/checklist/S138343390,NA,NA,eBird,S138343390,1,-68.2319094,44.3073639
Spinus tristis,american goldfinch,Aves,Birds,2023-05-18,Acadia NP--Breakneck Ponds,NA,NA,NA,NA,https://ebird.org/checklist/S138323169,NA,NA,eBird,S138323169,2,-68.2543874,44.3863961
Spinus tristis,american goldfinch,Aves,Birds,2023-05-18,Acadia NP--Eagle Lake,NA,NA,NA,NA,https://ebird.org/checklist/S138279721,NA,NA,eBird,S138279721,2,-68.2511902,44.3766313
Spinus tristis,american goldfinch,Aves,Birds,2023-05-18,Acadia NP--Jordan Pond House,NA,NA,NA,NA,https://ebird.org/checklist/S138376217,NA,NA,eBird,S138376217,1,-68.2540226,44.3210234
Spinus tristis,american goldfinch,Aves,Birds,2023-05-18,Breakneck Road,NA,NA,NA,NA,https://ebird.org/checklist/S138251633,NA,NA,eBird,S138251633,4,-68.2542329,44.4041211
Spinus tristis,american goldfinch,Aves,Birds,2023-05-18,Acadia NP--The Tarn,NA,NA,NA,NA,https://ebird.org/checklist/S138246528,NA,NA,eBird,S138246528,1,-68.2063608,44.3574672
Spinus tristis,american goldfinch,Aves,Birds,2023-05-18,Acadia NP--Ocean Drive,NA,NA,NA,NA,https://ebird.org/checklist/S138264972,NA,NA,eBird,S138264972,6,-68.1873536,44.3231322
Spinus tristis,american goldfinch,Aves,Birds,2023-05-18,Acadia NP--Great Meadow,NA,NA,NA,NA,https://ebird.org/checklist/S138253257,NA,NA,eBird,S138253257,1,-68.2070087,44.3669684
Spinus tristis,american goldfinch,Aves,Birds,2023-05-18,Acadia NP--Seawall Picnic Area,NA,NA,NA,NA,https://ebird.org/checklist/S138244658,NA,NA,eBird,S138244658,2,-68.3025,44.2373
Spinus tristis,american goldfinch,Aves,Birds,2023-05-18,Acadia NP--Bubble Mt. Trails,NA,NA,NA,NA,https://ebird.org/checklist/S138291957,NA,NA,eBird,S138291957,4,-68.2540226,44.3425117
Spinus tristis,american goldfinch,Aves,Birds,2023-05-18,"21 Garden Way Prrd, Bar Harbor US-ME 44.37065, -68.19391",NA,NA,NA,NA,https://ebird.org/checklist/S138216617,NA,NA,eBird,S138216617,1,-68.193905,44.370653
Spinus tristis,american goldfinch,Aves,Birds,2023-05-18,Campus Cabins,NA,NA,NA,NA,https://ebird.org/checklist/S138227072,NA,NA,eBird,S138227072,4,-68.0623352,44.338839
Spinus tristis,american goldfinch,Aves,Birds,2023-05-18,Acadia NP--Schoodic Peninsula,NA,NA,NA,NA,https://ebird.org/checklist/S138216383,NA,NA,eBird,S138216383,1,-68.0582428,44.3403019
Spinus tristis,american goldfinch,Aves,Birds,2023-05-17,Satterlee Road,NA,NA,NA,NA,https://ebird.org/checklist/S138137373,NA,NA,eBird,S138137373,1,-68.183727,44.332945
Spinus tristis,american goldfinch,Aves,Birds,2023-05-16,"Acadia National Park, Bar Harbor US-ME (44.3630,-68.2072)",NA,NA,NA,NA,https://ebird.org/checklist/S138011716,NA,NA,eBird,S138011716,1,-68.207246,44.362999
Spinus tristis,american goldfinch,Aves,Birds,2023-05-16,"Acadia NP--Otter Cove, Fish House Rd",NA,NA,NA,NA,https://ebird.org/checklist/S137992658,NA,NA,eBird,S137992658,1,-68.1976211,44.3158344
Spinus tristis,american goldfinch,Aves,Birds,2023-05-15,Norway Drive & Crooked Rd. Fields,NA,NA,NA,NA,https://ebird.org/checklist/S137843493,NA,NA,eBird,S137843493,1,-68.2950926,44.4160035
Spinus tristis,american goldfinch,Aves,Birds,2023-05-15,Pray's Brook flowage,NA,NA,NA,NA,https://ebird.org/checklist/S137836357,NA,NA,eBird,S137836357,1,-68.3569394,44.3834523
Spinus tristis,american goldfinch,Aves,Birds,2023-05-15,"Acadia NP, Schooner Head Road marsh outlet",NA,NA,NA,NA,https://ebird.org/checklist/S137858286,NA,NA,eBird,S137858286,1,-68.1794465,44.3426652
Spinus tristis,american goldfinch,Aves,Birds,2023-05-15,Acadia NP--Schoodic Bike Trail,NA,NA,NA,NA,https://ebird.org/checklist/S137816381,NA,NA,eBird,S137816381,1,-68.047235,44.3572602
Spinus tristis,american goldfinch,Aves,Birds,2023-05-14,Acadia NP--Bass Harbor Marsh,NA,NA,NA,NA,https://ebird.org/checklist/S137722439,NA,NA,eBird,S137722439,4,-68.3407102,44.2533766
Spinus tristis,american goldfinch,Aves,Birds,2023-05-14,Acadia NP--Jordan Pond Path,NA,NA,NA,NA,https://ebird.org/checklist/S137712542,NA,NA,eBird,S137712542,1,-68.2499805,44.3242409
Spinus tristis,american goldfinch,Aves,Birds,2023-05-13,Sieur De Mont Acadia N P,NA,NA,NA,NA,https://ebird.org/checklist/S137574022,NA,NA,eBird,S137574022,4,-68.210416,44.365316
Spinus tristis,american goldfinch,Aves,Birds,2023-05-13,Acadia NP--Seawall Pond,NA,NA,NA,NA,https://ebird.org/checklist/S137564940,NA,NA,eBird,S137564940,2,-68.299427,44.2426166
Falco sparverius,american kestrel,Aves,Birds,2023-05-16,Acadia NP--Duck Brook Road,NA,NA,NA,NA,https://ebird.org/checklist/S137992166,NA,NA,eBird,S137992166,1,-68.2302582,44.3919424
Haematopus palliatus,american oystercatcher,Aves,Birds,2023-05-18,"Acadia National Park, West Pond. US-ME 44.34642, -68.06709",NA,NA,NA,NA,https://ebird.org/checklist/S138300866,NA,NA,eBird,S138300866,2,-68.067095,44.346424
Setophaga ruticilla,american redstart,Aves,Birds,2023-05-15,"Frazer Point, Winter Harbor, ME 04693, USA",1550,cvschmitt,256926,false,https://www.inaturalist.org/observations/161898467,https://inaturalist-open-data.s3.amazonaws.com/photos/279878954/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-68.0747287,44.3756358
Setophaga ruticilla,american redstart,Aves,Birds,2023-05-15,"Frazer Point, Winter Harbor, ME 04693, USA",1550,cvschmitt,256926,false,https://www.inaturalist.org/observations/161898462,https://inaturalist-open-data.s3.amazonaws.com/photos/279878929/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-68.0747287,44.3756358
Setophaga ruticilla,american redstart,Aves,Birds,2023-05-19,Acadia NP--Ship Harbor Trail,NA,NA,NA,NA,https://ebird.org/checklist/S138402084,NA,NA,eBird,S138402084,1,-68.3256161,44.2316668
Setophaga ruticilla,american redstart,Aves,Birds,2023-05-19,Acadia NP--Dorr Pt. & Compass Harbor,NA,NA,NA,NA,https://ebird.org/checklist/S138401024,NA,NA,eBird,S138401024,6,-68.1922996,44.375481
Setophaga ruticilla,american redstart,Aves,Birds,2023-05-19,Acadia NP--Schooner Head Road Marsh,NA,NA,NA,NA,https://ebird.org/checklist/S138446390,NA,NA,eBird,S138446390,1,-68.1854868,44.3489122
Setophaga ruticilla,american redstart,Aves,Birds,2023-05-19,Acadia NP--Wonderland Trail,NA,NA,NA,NA,https://ebird.org/checklist/S138366176,NA,NA,eBird,S138366176,1,-68.3198708,44.233752
Setophaga ruticilla,american redstart,Aves,Birds,2023-05-19,Acadia NP--Great Meadow,NA,NA,NA,NA,https://ebird.org/checklist/S138368926,NA,NA,eBird,S138368926,2,-68.2070087,44.3669684
Setophaga ruticilla,american redstart,Aves,Birds,2023-05-19,Acadia NP--Sieur de Monts Spring and Wild Gardens,NA,NA,NA,NA,https://ebird.org/checklist/S138363770,NA,NA,eBird,S138363770,2,-68.2079691,44.36181
Setophaga ruticilla,american redstart,Aves,Birds,2023-05-19,Acadia NP--Frazer Point,NA,NA,NA,NA,https://ebird.org/checklist/S138440333,NA,NA,eBird,S138440333,2,-68.0752723,44.3754377
Setophaga ruticilla,american redstart,Aves,Birds,2023-05-18,Acadia NP--Sand Beach,NA,NA,NA,NA,https://ebird.org/checklist/S138290436,NA,NA,eBird,S138290436,1,-68.1822252,44.3292206
Setophaga ruticilla,american redstart,Aves,Birds,2023-05-18,Acadia NP--Ocean Drive,NA,NA,NA,NA,https://ebird.org/checklist/S138258466,NA,NA,eBird,S138258466,2,-68.1873536,44.3231322
Setophaga ruticilla,american redstart,Aves,Birds,2023-05-18,Acadia NP--Bubble Mt. Trails,NA,NA,NA,NA,https://ebird.org/checklist/S138291957,NA,NA,eBird,S138291957,2,-68.2540226,44.3425117
Setophaga ruticilla,american redstart,Aves,Birds,2023-05-16,"Acadia National Park, Bar Harbor US-ME 44.36209, -68.20790",NA,NA,NA,NA,https://ebird.org/checklist/S138042623,NA,NA,eBird,S138042623,1,-68.207901,44.362094
Setophaga ruticilla,american redstart,Aves,Birds,2023-05-16,"Acadia National Park, Bar Harbor US-ME (44.3630,-68.2072)",NA,NA,NA,NA,https://ebird.org/checklist/S138011716,NA,NA,eBird,S138011716,1,-68.207246,44.362999
Setophaga ruticilla,american redstart,Aves,Birds,2023-05-16,"Acadia NP--Otter Cove, Fish House Rd",NA,NA,NA,NA,https://ebird.org/checklist/S137992658,NA,NA,eBird,S137992658,1,-68.1976211,44.3158344
Setophaga ruticilla,american redstart,Aves,Birds,2023-05-16,Acadia NP--Fabbri Parking Lot,NA,NA,NA,NA,https://ebird.org/checklist/S138187701,NA,NA,eBird,S138187701,2,-68.1954405,44.3143854
Setophaga ruticilla,american redstart,Aves,Birds,2023-05-15,Acadia NP--Schoodic Bike Trail,NA,NA,NA,NA,https://ebird.org/checklist/S137816381,NA,NA,eBird,S137816381,2,-68.047235,44.3572602
Setophaga ruticilla,american redstart,Aves,Birds,2023-05-14,Acadia NP--Blueberry Hill,NA,NA,NA,NA,https://ebird.org/checklist/S137716609,NA,NA,eBird,S137716609,1,-68.0454782,44.3386398
Setophaga ruticilla,american redstart,Aves,Birds,2023-05-14,Acadia NP--Jesup Path,NA,NA,NA,NA,https://ebird.org/checklist/S137648901,NA,NA,eBird,S137648901,1,-68.2112038,44.3672499
Setophaga ruticilla,american redstart,Aves,Birds,2023-05-13,Acadia NP--Great Head,NA,NA,NA,NA,https://ebird.org/checklist/S137500831,NA,NA,eBird,S137500831,1,-68.1741893,44.3289251
Turdus migratorius,american robin,Aves,Birds,2023-05-19,Suminsby Park - Sargent Drive,NA,NA,NA,NA,https://ebird.org/checklist/S138433964,NA,NA,eBird,S138433964,1,-68.304306,44.3361417
Turdus migratorius,american robin,Aves,Birds,2023-05-19,Acadia NP--Sieur de Monts Spring and Wild Gardens,NA,NA,NA,NA,https://ebird.org/checklist/S138432372,NA,NA,eBird,S138432372,3,-68.2079691,44.36181
Turdus migratorius,american robin,Aves,Birds,2023-05-19,Acadia NP--Jordan Pond House,NA,NA,NA,NA,https://ebird.org/checklist/S138426905,NA,NA,eBird,S138426905,7,-68.2540226,44.3210234
Turdus migratorius,american robin,Aves,Birds,2023-05-19,Acadia NP--Schoodic Institute Campus,NA,NA,NA,NA,https://ebird.org/checklist/S138447139,NA,NA,eBird,S138447139,2,-68.0611429,44.3353649
Turdus migratorius,american robin,Aves,Birds,2023-05-19,Acadia NP--Dorr Pt. & Compass Harbor,NA,NA,NA,NA,https://ebird.org/checklist/S138401024,NA,NA,eBird,S138401024,2,-68.1922996,44.375481
Turdus migratorius,american robin,Aves,Birds,2023-05-19,Acadia NP--Frazer Point,NA,NA,NA,NA,https://ebird.org/checklist/S138440333,NA,NA,eBird,S138440333,1,-68.0752723,44.3754377
Turdus migratorius,american robin,Aves,Birds,2023-05-19,Acadia NP--Jesup Path,NA,NA,NA,NA,https://ebird.org/checklist/S138368795,NA,NA,eBird,S138368795,1,-68.2112038,44.3672499
Turdus migratorius,american robin,Aves,Birds,2023-05-19,Acadia NP--Day Mountain,NA,NA,NA,NA,https://ebird.org/checklist/S138343390,NA,NA,eBird,S138343390,3,-68.2319094,44.3073639
Turdus migratorius,american robin,Aves,Birds,2023-05-18,Acadia NP--Otter Pt.,NA,NA,NA,NA,https://ebird.org/checklist/S138298417,NA,NA,eBird,S138298417,1,-68.1901217,44.3072668
Turdus migratorius,american robin,Aves,Birds,2023-05-18,Acadia NP--Fabbri Parking Lot,NA,NA,NA,NA,https://ebird.org/checklist/S138258379,NA,NA,eBird,S138258379,2,-68.1954405,44.3143854
Turdus migratorius,american robin,Aves,Birds,2023-05-18,Acadia NP--Cadillac Mtn.,NA,NA,NA,NA,https://ebird.org/checklist/S138261126,NA,NA,eBird,S138261126,3,-68.2260418,44.3534831
Turdus migratorius,american robin,Aves,Birds,2023-05-18,Acadia NP--The Tarn,NA,NA,NA,NA,https://ebird.org/checklist/S138246528,NA,NA,eBird,S138246528,2,-68.2063608,44.3574672
Turdus migratorius,american robin,Aves,Birds,2023-05-18,Acadia NP--Great Meadow,NA,NA,NA,NA,https://ebird.org/checklist/S138253257,NA,NA,eBird,S138253257,1,-68.2070087,44.3669684
Turdus migratorius,american robin,Aves,Birds,2023-05-18,Acadia NP--Bubble Mt. Trails,NA,NA,NA,NA,https://ebird.org/checklist/S138291957,NA,NA,eBird,S138291957,8,-68.2540226,44.3425117
Turdus migratorius,american robin,Aves,Birds,2023-05-18,"21 Garden Way Prrd, Bar Harbor US-ME 44.37065, -68.19391",NA,NA,NA,NA,https://ebird.org/checklist/S138216617,NA,NA,eBird,S138216617,3,-68.193905,44.370653
Turdus migratorius,american robin,Aves,Birds,2023-05-18,Campus Cabins,NA,NA,NA,NA,https://ebird.org/checklist/S138227072,NA,NA,eBird,S138227072,2,-68.0623352,44.338839
